2023-04-13, 13.1400
2023-04-14, 13.1200
2023-04-17, 13.3500
2023-04-18, 13.1600
2023-04-19, 13.0400
2023-04-20, 12.9500
2023-04-21, 13.0400
2023-04-24, 13.4200
2023-04-25, 13.3600
2023-04-26, 13.0600
2023-04-27, 13.0900
2023-04-28, 13.0800
2023-05-01, 13.0400
2023-05-02, 12.9000
2023-05-03, 12.9300
2023-05-04, 12.9800
2023-05-05, 12.9200
2023-05-08, 12.9600
2023-05-09, 13.4300
2023-05-10, 13.5800
2023-05-11, 13.9300
2023-05-12, 13.5200
2023-05-15, 13.3800
2023-05-16, 13.2600
2023-05-17, 13.2700
2023-05-18, 13.1800
2023-05-19, 13.2900
2023-05-22, 13.2800
2023-05-23, 13.5300
2023-05-24, 13.4300
2023-05-25, 13.2300
2023-05-26, 13.0300
2023-05-30, 12.8700
2023-05-31, 12.8800
2023-06-01, 12.8500
2023-06-02, 12.9300
2023-06-05, 12.9600
2023-06-06, 12.9000
2023-06-07, 12.8800
2023-06-08, 12.9000
2023-06-09, 12.8100
2023-06-12, 12.7900
2023-06-13, 13.0500
2023-06-14, 12.9200
2023-06-15, 12.8200
2023-06-16, 12.7600
2023-06-20, 12.7600
2023-06-21, 12.7400
2023-06-22, 12.5800
2023-06-23, 12.4600
2023-06-26, 12.7200
2023-06-27, 12.7500
2023-06-28, 12.6600
2023-06-29, 12.6800
2023-06-30, 12.5600
2023-07-03, 12.6500
2023-07-05, 14.8300
2023-07-06, 13.9000
2023-07-07, 13.6100
2023-07-10, 13.4500
2023-07-11, 13.3500
2023-07-12, 13.0600
2023-07-13, 13.0500
2023-07-14, 12.8500
2023-07-17, 13.2500
2023-07-18, 13.1800
2023-07-19, 13.6400
2023-07-20, 13.3600
2023-07-21, 20.0800
2023-07-24, 17.6300
2023-07-25, 16.3400
2023-07-26, 16.6600
2023-07-27, 16.4800
2023-07-28, 16.5700
2023-07-31, 16.8700
2023-08-01, 16.6300
2023-08-02, 15.6500
2023-08-03, 15.5700
2023-08-04, 15.4500
2023-08-07, 15.4300
2023-08-08, 15.1500
2023-08-09, 14.9500
2023-08-10, 16.6000
2023-08-11, 16.5900
2023-08-14, 17.3000
2023-08-15, 16.7300
2023-08-16, 17.0300
2023-08-17, 15.0400
2023-08-18, 15.1000
2023-08-21, 15.1100
2023-08-22, 14.8200
2023-08-23, 13.9800
2023-08-24, 13.9300
2023-08-25, 15.2600
2023-08-28, 15.0300
2023-08-29, 15.0000
2023-08-30, 15.5900
2023-08-31, 16.4200
2023-09-01, 16.5100
2023-09-05, 17.1100
2023-09-06, 17.6600
2023-09-07, 17.2800
2023-09-08, 16.8200
2023-09-11, 16.3400
2023-09-12, 16.1300
2023-09-13, 16.1900
2023-09-14, 16.1000
2023-09-15, 16.0000
2023-09-18, 15.8500
2023-09-19, 15.7100
2023-09-20, 15.8800
2023-09-21, 15.7000
2023-09-22, 16.2800
2023-09-25, 16.4800
2023-09-26, 16.6100
2023-09-27, 16.5400
2023-09-28, 16.3400
2023-09-29, 16.4200
2023-10-02, 15.4300
2023-10-03, 15.7200
2023-10-04, 15.9000
2023-10-05, 15.8300
2023-10-06, 15.8300
2023-10-09, 15.9500
2023-10-10, 15.9500
2023-10-11, 15.8600
2023-10-12, 15.5450
2023-10-13, 15.5200
2023-10-16, 15.6100
2023-10-17, 15.2800
2023-10-18, 15.0550
2023-10-19, 14.9700
2023-10-20, 15.0600
2023-10-23, 14.8400
2023-10-24, 14.7900
2023-10-25, 14.5700
2023-10-26, 14.4700
2023-10-27, 14.5900
2023-10-30, 15.1400
2023-10-31, 14.9200
2023-11-01, 14.6000
2023-11-02, 14.6700
2023-11-03, 14.8500
2023-11-06, 15.0700
2023-11-07, 15.4500
2023-11-08, 15.3800
2023-11-09, 15.1300
2023-11-10, 15.1400
2023-11-13, 15.1800
2023-11-14, 15.6250
2023-11-15, 15.9250
2023-11-16, 16.6800
2023-11-17, 16.1800
2023-11-20, 16.6200
2023-11-21, 17.3800
2023-11-22, 17.0600
2023-11-24, 18.1500
2023-11-27, 18.0800
2023-11-28, 18.1400
2023-11-29, 17.6700
2023-11-30, 17.3600
2023-12-01, 17.4800
2023-12-04, 17.6600
2023-12-05, 17.2900
2023-12-06, 17.2600
2023-12-07, 17.0700
2023-12-08, 17.1700
2023-12-11, 17.3500
2023-12-12, 17.5000
2023-12-13, 17.9500
2023-12-14, 17.9000
2023-12-15, 17.5900
2023-12-18, 17.8300
2023-12-19, 17.8300
2023-12-20, 17.4400
2023-12-21, 17.2600
